order_id,order_date,sku_id,category,channel,city,units_ordered,units_fulfilled,units_returned,selling_price_inr,gross_revenue_inr,commission_pct,commission_inr,net_revenue_inr,fulfillment_rate,fulfillment_status
ORD000341,2024-01-25,SKU050,Household,Amazon,Delhi,25,24,1,217.14,5211.36,0.18,938.04,4273.32,0.9952,Partial
ORD000559,2024-01-26,SKU004,Staples,Amazon,Mumbai,53,51,1,377.44,19249.44,0.18,3464.9,15784.54,0.9665,Partial
ORD000221,2024-01-26,SKU002,Staples,Own Website,Bengaluru,4,3,0,164.7,494.1,0.02,9.88,484.22,0.9976,Partial
ORD000043,2024-01-26,SKU011,Personal Care,Modern Trade,Pune,136,124,7,709.94,88032.56,0.1,8803.26,79229.3,0.9141,Partial
ORD000810,2024-01-26,SKU008,Staples,Own Website,Bengaluru,19,18,0,483.06,8695.08,0.02,173.9,8521.18,0.9901,Partial
ORD001302,2024-01-27,SKU012,Personal Care,Flipkart,Mumbai,57,55,3,363.72,20004.6,0.15,3000.69,17003.91,0.9683,Partial
ORD000579,2024-01-27,SKU018,Personal Care,Flipkart,Lucknow,34,33,1,313.71,10352.43,0.15,1552.86,8799.57,0.9817,Partial
ORD001072,2024-01-27,SKU013,Personal Care,Amazon,Delhi,29,27,1,411.63,11114.01,0.18,2000.52,9113.49,0.9558,Partial
ORD000641,2024-01-27,SKU038,Beverages,Flipkart,Delhi,26,23,0,365.85,8414.55,0.15,1262.18,7152.37,0.9203,Partial
ORD002067,2024-01-27,SKU006,Staples,Flipkart,Pune,66,63,1,388.68,24486.84,0.15,3673.03,20813.81,0.9657,Partial
ORD000549,2024-01-28,SKU031,Beverages,Amazon,Delhi,78,72,2,433.59,31218.48,0.18,5619.33,25599.15,0.9242,Partial
ORD001634,2024-01-28,SKU047,Household,Amazon,Delhi,67,62,3,151.23,9376.26,0.18,1687.73,7688.53,0.9332,Partial
ORD001478,2024-01-28,SKU049,Household,Amazon,Delhi,54,51,2,141.9,7236.9,0.18,1302.64,5934.26,0.9582,Partial
ORD002085,2024-01-28,SKU049,Household,Amazon,Chennai,37,34,1,141.9,4824.6,0.18,868.43,3956.17,0.9278,Partial
ORD001463,2024-01-29,SKU012,Personal Care,Amazon,Delhi,105,96,5,363.72,34917.12,0.18,6285.08,28632.04,0.9227,Partial
ORD001536,2024-01-29,SKU045,Household,Amazon,Chennai,27,24,1,172.4,4137.6,0.18,744.77,3392.83,0.9247,Partial
ORD000039,2024-01-29,SKU001,Staples,Own Website,Mumbai,18,17,0,329.76,5605.92,0.02,112.12,5493.8,0.9757,Partial
ORD002520,2024-01-29,SKU006,Staples,Amazon,Hyderabad,97,95,1,388.68,36924.6,0.18,6646.43,30278.17,0.9893,Partial
ORD002135,2024-01-29,SKU032,Beverages,Flipkart,Hyderabad,74,72,2,242.42,17454.24,0.15,2618.14,14836.1,0.9812,Partial
ORD002120,2024-01-30,SKU050,Household,Flipkart,Delhi,55,54,2,217.14,11725.56,0.15,1758.83,9966.73,0.9997,Partial
ORD001020,2024-01-30,SKU010,Staples,Amazon,Mumbai,61,60,1,382.98,22978.8,0.18,4136.18,18842.62,0.9902,Partial
ORD001287,2024-01-30,SKU014,Personal Care,Amazon,Kolkata,23,22,1,476.88,10491.36,0.18,1888.44,8602.92,0.9854,Partial
ORD002492,2024-01-30,SKU030,Snacks,Amazon,Kochi,101,95,2,380.27,36125.65,0.18,6502.62,29623.03,0.9476,Partial
ORD001335,2024-01-31,SKU001,Staples,Amazon,Bengaluru,111,105,2,329.76,34624.8,0.18,6232.46,28392.34,0.948,Partial
ORD000196,2024-01-31,SKU011,Personal Care,Flipkart,Hyderabad,68,61,3,709.94,43306.34,0.15,6495.95,36810.39,0.9067,Partial
ORD001807,2024-01-31,SKU045,Household,Own Website,Kolkata,1,0,0,172.4,0.0,0.02,0.0,0.0,0.9643,Stockout
ORD002095,2024-01-31,SKU011,Personal Care,Amazon,Bhopal,87,83,4,709.94,58925.02,0.18,10606.5,48318.52,0.9642,Partial
ORD001353,2024-01-31,SKU050,Household,Flipkart,Chennai,44,43,2,217.14,9337.02,0.15,1400.55,7936.47,0.9875,Partial
ORD002266,2024-02-01,SKU007,Staples,Own Website,Hyderabad,12,11,0,166.2,1828.2,0.02,36.56,1791.64,0.955,Partial
ORD002546,2024-02-01,SKU040,Beverages,Flipkart,Mumbai,14,13,0,280.51,3646.63,0.15,546.99,3099.64,0.9854,Partial
ORD000817,2024-02-01,SKU005,Staples,Own Website,Pune,1,0,0,225.23,0.0,0.02,0.0,0.0,0.9947,Stockout
ORD000337,2024-02-02,SKU043,Household,Amazon,Bengaluru,92,86,4,334.12,28734.32,0.18,5172.18,23562.14,0.9417,Partial
ORD002353,2024-02-02,SKU014,Personal Care,Own Website,Chennai,5,4,0,476.88,1907.52,0.02,38.15,1869.37,0.9944,Partial
ORD001554,2024-02-02,SKU031,Beverages,Amazon,Bengaluru,53,52,2,433.59,22546.68,0.18,4058.4,18488.28,0.9945,Partial
ORD002557,2024-02-03,SKU002,Staples,Flipkart,Chennai,53,50,1,164.7,8235.0,0.15,1235.25,6999.75,0.9534,Partial
ORD000547,2024-02-03,SKU042,Household,Amazon,Bengaluru,61,56,2,142.84,7999.04,0.18,1439.83,6559.21,0.9272,Partial
ORD000751,2024-02-03,SKU009,Staples,Own Website,Delhi,19,18,0,152.97,2753.46,0.02,55.07,2698.39,0.9986,Partial
ORD000146,2024-02-03,SKU039,Beverages,Amazon,Mumbai,21,20,0,645.14,12902.8,0.18,2322.5,10580.3,0.9679,Partial
ORD001231,2024-02-04,SKU037,Beverages,Own Website,Delhi,19,18,0,189.18,3405.24,0.02,68.1,3337.14,0.9968,Partial
ORD001671,2024-02-04,SKU043,Household,Flipkart,Pune,63,58,2,334.12,19378.96,0.15,2906.84,16472.12,0.9261,Partial
ORD001256,2024-02-04,SKU026,Snacks,Modern Trade,Mumbai,441,392,11,359.69,140998.48,0.1,14099.85,126898.63,0.8901,Partial
ORD001933,2024-02-04,SKU037,Beverages,Flipkart,Bengaluru,40,38,1,189.18,7188.84,0.15,1078.33,6110.51,0.9638,Partial
ORD001456,2024-02-05,SKU017,Personal Care,Amazon,Hyderabad,11,10,0,617.3,6173.0,0.18,1111.14,5061.86,0.9832,Partial
ORD000193,2024-02-05,SKU027,Snacks,Flipkart,Mumbai,45,43,1,299.97,12898.71,0.15,1934.81,10963.9,0.9653,Partial
ORD002213,2024-02-05,SKU039,Beverages,Flipkart,Ahmedabad,34,32,1,645.14,20644.48,0.15,3096.67,17547.81,0.9662,Partial
ORD001061,2024-02-05,SKU038,Beverages,Amazon,Ahmedabad,49,47,1,365.85,17194.95,0.18,3095.09,14099.86,0.9603,Partial
ORD001527,2024-02-06,SKU012,Personal Care,Flipkart,Mumbai,52,50,3,363.72,18186.0,0.15,2727.9,15458.1,0.9622,Partial
ORD001789,2024-02-06,SKU049,Household,Amazon,Mumbai,49,47,2,141.9,6669.3,0.18,1200.47,5468.83,0.9672,Partial
ORD000576,2024-02-06,SKU049,Household,Amazon,Mumbai,17,16,0,141.9,2270.4,0.18,408.67,1861.73,0.9582,Partial
ORD002337,2024-02-06,SKU039,Beverages,Flipkart,Bengaluru,45,40,1,645.14,25805.6,0.15,3870.84,21934.76,0.9047,Partial
ORD000639,2024-02-07,SKU018,Personal Care,Flipkart,Lucknow,29,26,1,313.71,8156.46,0.15,1223.47,6932.99,0.9108,Partial
ORD002502,2024-02-07,SKU001,Staples,Flipkart,Ahmedabad,47,42,0,329.76,13849.92,0.15,2077.49,11772.43,0.9119,Partial
ORD000816,2024-02-07,SKU016,Personal Care,Amazon,Delhi,59,58,3,630.07,36544.06,0.18,6577.93,29966.13,0.9843,Partial
ORD001303,2024-02-08,SKU003,Staples,Modern Trade,Delhi,93,79,1,126.79,10016.41,0.1,1001.64,9014.77,0.8527,Partial
ORD000387,2024-02-08,SKU011,Personal Care,Flipkart,Mumbai,21,19,1,709.94,13488.86,0.15,2023.33,11465.53,0.9502,Partial
ORD001002,2024-02-09,SKU015,Personal Care,Flipkart,Kolkata,52,49,2,464.63,22766.87,0.15,3415.03,19351.84,0.9612,Partial
ORD000481,2024-02-09,SKU032,Beverages,Amazon,Chennai,13,11,0,242.42,2666.62,0.18,479.99,2186.63,0.9225,Partial
ORD000059,2024-02-09,SKU027,Snacks,Amazon,Bengaluru,68,66,1,299.97,19798.02,0.18,3563.64,16234.38,0.9802,Partial
ORD000506,2024-02-09,SKU033,Beverages,Flipkart,Pune,48,47,1,617.04,29000.88,0.15,4350.13,24650.75,0.9803,Partial
ORD001066,2024-02-09,SKU037,Beverages,Amazon,Delhi,63,60,2,189.18,11350.8,0.18,2043.14,9307.66,0.9528,Partial
ORD001284,2024-02-09,SKU042,Household,Own Website,Kolkata,18,17,0,142.84,2428.28,0.02,48.57,2379.71,0.9939,Partial
ORD001037,2024-02-09,SKU050,Household,Flipkart,Bengaluru,25,24,1,217.14,5211.36,0.15,781.7,4429.66,0.9606,Partial
ORD001894,2024-02-09,SKU040,Beverages,Flipkart,Delhi,40,37,1,280.51,10378.87,0.15,1556.83,8822.04,0.9307,Partial
ORD001437,2024-02-10,SKU041,Household,Modern Trade,Bengaluru,174,160,8,190.11,30417.6,0.1,3041.76,27375.84,0.922,Partial
ORD001217,2024-02-10,SKU021,Snacks,Amazon,Mumbai,14,13,0,205.54,2672.02,0.18,480.96,2191.06,0.9669,Partial
ORD001159,2024-02-10,SKU011,Personal Care,Flipkart,Mumbai,21,19,1,709.94,13488.86,0.15,2023.33,11465.53,0.9258,Partial
ORD000953,2024-02-10,SKU014,Personal Care,Own Website,Delhi,4,3,0,476.88,1430.64,0.02,28.61,1402.03,0.9606,Partial
ORD001655,2024-02-10,SKU003,Staples,Flipkart,Mumbai,54,49,0,126.79,6212.71,0.15,931.91,5280.8,0.9113,Partial
ORD001132,2024-02-11,SKU024,Snacks,Own Website,Chennai,6,5,0,312.26,1561.3,0.02,31.23,1530.07,0.9588,Partial
ORD000748,2024-02-11,SKU022,Snacks,Own Website,Delhi,17,16,0,414.2,6627.2,0.02,132.54,6494.66,0.979,Partial
ORD001561,2024-02-11,SKU016,Personal Care,Flipkart,Pune,46,43,2,630.07,27093.01,0.15,4063.95,23029.06,0.9515,Partial
ORD001631,2024-02-11,SKU007,Staples,Own Website,Bengaluru,15,14,0,166.2,2326.8,0.02,46.54,2280.26,0.9889,Partial
ORD000827,2024-02-11,SKU026,Snacks,Amazon,Nagpur,36,35,1,359.69,12589.15,0.18,2266.05,10323.1,0.9805,Partial
ORD000132,2024-02-12,SKU007,Staples,Flipkart,Kolkata,60,57,1,166.2,9473.4,0.15,1421.01,8052.39,0.9614,Partial
ORD000713,2024-02-12,SKU008,Staples,Flipkart,Chennai,27,25,0,483.06,12076.5,0.15,1811.48,10265.02,0.9517,Partial
ORD002279,2024-02-12,SKU047,Household,Amazon,Pune,8,7,0,151.23,1058.61,0.18,190.55,868.06,0.9407,Partial
ORD001365,2024-02-12,SKU006,Staples,Amazon,Delhi,66,61,1,388.68,23709.48,0.18,4267.71,19441.77,0.9313,Partial
ORD000489,2024-02-12,SKU009,Staples,Own Website,Bengaluru,7,6,0,152.97,917.82,0.02,18.36,899.46,0.9706,Partial
ORD000424,2024-02-12,SKU014,Personal Care,Own Website,Kolkata,18,17,1,476.88,8106.96,0.02,162.14,7944.82,0.9647,Partial
ORD001583,2024-02-13,SKU017,Personal Care,Flipkart,Bengaluru,13,12,0,617.3,7407.6,0.15,1111.14,6296.46,0.9844,Partial
ORD000016,2024-02-13,SKU024,Snacks,Flipkart,Lucknow,67,62,1,312.26,19360.12,0.15,2904.02,16456.1,0.9392,Partial
ORD002303,2024-02-13,SKU027,Snacks,Amazon,Kolkata,56,54,1,299.97,16198.38,0.18,2915.71,13282.67,0.9672,Partial
ORD002249,2024-02-14,SKU035,Beverages,Amazon,Mumbai,44,41,1,689.23,28258.43,0.18,5086.52,23171.91,0.9508,Partial
ORD000047,2024-02-14,SKU045,Household,Own Website,Delhi,12,11,0,172.4,1896.4,0.02,37.93,1858.47,0.9729,Partial
ORD002178,2024-02-14,SKU030,Snacks,Amazon,Surat,65,64,1,380.27,24337.28,0.18,4380.71,19956.57,0.9882,Partial
ORD000458,2024-02-15,SKU035,Beverages,Modern Trade,Delhi,327,287,11,689.23,197809.01,0.1,19780.9,178028.11,0.8803,Partial
ORD000175,2024-02-15,SKU006,Staples,Flipkart,Surat,40,38,0,388.68,14769.84,0.15,2215.48,12554.36,0.9521,Partial
ORD001479,2024-02-16,SKU022,Snacks,Flipkart,Bhopal,37,35,1,414.2,14497.0,0.15,2174.55,12322.45,0.9721,Partial
ORD000533,2024-02-16,SKU023,Snacks,Amazon,Pune,6,5,0,377.41,1887.05,0.18,339.67,1547.38,0.9852,Partial
ORD002224,2024-02-17,SKU023,Snacks,Flipkart,Chennai,43,39,1,377.41,14718.99,0.15,2207.85,12511.14,0.9107,Partial
ORD001462,2024-02-17,SKU033,Beverages,Amazon,Pune,71,66,2,617.04,40724.64,0.18,7330.44,33394.2,0.9428,Partial
ORD000714,2024-02-17,SKU021,Snacks,Flipkart,Delhi,15,14,0,205.54,2877.56,0.15,431.63,2445.93,0.9918,Partial
ORD002056,2024-02-17,SKU026,Snacks,Amazon,Chennai,23,21,0,359.69,7553.49,0.18,1359.63,6193.86,0.9383,Partial
ORD001240,2024-02-17,SKU039,Beverages,Own Website,Bengaluru,3,2,0,645.14,1290.28,0.02,25.81,1264.47,0.981,Partial
ORD000905,2024-02-19,SKU001,Staples,Flipkart,Bengaluru,30,29,0,329.76,9563.04,0.15,1434.46,8128.58,0.9703,Partial
ORD000054,2024-02-19,SKU001,Staples,Amazon,Hyderabad,6,5,0,329.76,1648.8,0.18,296.78,1352.02,0.9846,Partial
ORD001922,2024-02-20,SKU040,Beverages,Amazon,Mumbai,50,49,1,280.51,13744.99,0.18,2474.1,11270.89,0.9834,Partial
ORD001923,2024-02-20,SKU035,Beverages,Modern Trade,Lucknow,393,351,14,689.23,241919.73,0.1,24191.97,217727.76,0.8937,Partial
ORD001311,2024-02-20,SKU042,Household,Amazon,Chennai,68,64,3,142.84,9141.76,0.18,1645.52,7496.24,0.9447,Partial
ORD002524,2024-02-20,SKU010,Staples,Amazon,Chandigarh,79,78,1,382.98,29872.44,0.18,5377.04,24495.4,0.991,Partial
ORD001688,2024-02-20,SKU027,Snacks,Amazon,Chennai,11,10,0,299.97,2999.7,0.18,539.95,2459.75,0.9586,Partial
ORD001816,2024-02-21,SKU043,Household,Flipkart,Hyderabad,63,62,3,334.12,20715.44,0.15,3107.32,17608.12,0.9962,Partial
ORD001342,2024-02-21,SKU004,Staples,Amazon,Lucknow,49,48,0,377.44,18117.12,0.18,3261.08,14856.04,0.994,Partial
ORD001675,2024-02-22,SKU021,Snacks,Amazon,Bengaluru,37,34,1,205.54,6988.36,0.18,1257.9,5730.46,0.926,Partial
ORD001864,2024-02-22,SKU040,Beverages,Own Website,Chennai,13,12,0,280.51,3366.12,0.02,67.32,3298.8,0.9895,Partial
ORD001412,2024-02-22,SKU043,Household,Flipkart,Delhi,39,38,1,334.12,12696.56,0.15,1904.48,10792.08,0.9991,Partial
ORD000815,2024-02-22,SKU004,Staples,Amazon,Jaipur,49,48,0,377.44,18117.12,0.18,3261.08,14856.04,0.9799,Partial
ORD001630,2024-02-23,SKU042,Household,Flipkart,Mumbai,21,20,1,142.84,2856.8,0.15,428.52,2428.28,0.9652,Partial
ORD000429,2024-02-23,SKU010,Staples,Flipkart,Bengaluru,23,21,0,382.98,8042.58,0.15,1206.39,6836.19,0.9198,Partial
ORD000710,2024-02-24,SKU006,Staples,Flipkart,Chennai,8,7,0,388.68,2720.76,0.15,408.11,2312.65,0.9239,Partial
ORD001819,2024-02-24,SKU037,Beverages,Amazon,Jaipur,13,12,0,189.18,2270.16,0.18,408.63,1861.53,0.9443,Partial
ORD001067,2024-02-24,SKU013,Personal Care,Amazon,Jaipur,64,61,3,411.63,25109.43,0.18,4519.7,20589.73,0.961,Partial
ORD001746,2024-02-25,SKU001,Staples,Flipkart,Kolkata,8,7,0,329.76,2308.32,0.15,346.25,1962.07,0.9876,Partial
ORD001283,2024-02-25,SKU001,Staples,Own Website,Delhi,4,3,0,329.76,989.28,0.02,19.79,969.49,0.9879,Partial
ORD000738,2024-02-25,SKU040,Beverages,Own Website,Ahmedabad,8,7,0,280.51,1963.57,0.02,39.27,1924.3,0.9604,Partial
ORD000976,2024-02-26,SKU045,Household,Amazon,Chennai,76,74,3,172.4,12757.6,0.18,2296.37,10461.23,0.9781,Partial
ORD002102,2024-02-26,SKU009,Staples,Flipkart,Kolkata,37,36,0,152.97,5506.92,0.15,826.04,4680.88,0.9978,Partial
ORD000045,2024-02-26,SKU045,Household,Amazon,Bengaluru,44,43,2,172.4,7413.2,0.18,1334.38,6078.82,0.978,Partial
ORD000873,2024-02-26,SKU047,Household,Own Website,Kolkata,10,9,0,151.23,1361.07,0.02,27.22,1333.85,0.9726,Partial
ORD000090,2024-02-26,SKU046,Household,Flipkart,Bengaluru,22,19,0,290.1,5511.9,0.15,826.78,4685.12,0.9007,Partial
ORD001165,2024-02-27,SKU023,Snacks,Flipkart,Bengaluru,26,24,0,377.41,9057.84,0.15,1358.68,7699.16,0.9479,Partial
ORD000238,2024-02-27,SKU023,Snacks,Flipkart,Pune,62,55,1,377.41,20757.55,0.15,3113.63,17643.92,0.9009,Partial
ORD002131,2024-02-27,SKU046,Household,Own Website,Kolkata,21,20,1,290.1,5802.0,0.02,116.04,5685.96,0.9568,Partial
ORD002288,2024-02-27,SKU011,Personal Care,Flipkart,Delhi,54,49,2,709.94,34787.06,0.15,5218.06,29569.0,0.9209,Partial
ORD000934,2024-02-27,SKU042,Household,Own Website,Delhi,5,4,0,142.84,571.36,0.02,11.43,559.93,0.9624,Partial
ORD001191,2024-02-28,SKU023,Snacks,Amazon,Delhi,71,65,1,377.41,24531.65,0.18,4415.7,20115.95,0.9238,Partial
ORD000558,2024-02-28,SKU045,Household,Modern Trade,Kolkata,335,309,15,172.4,53271.6,0.1,5327.16,47944.44,0.9237,Partial
ORD001771,2024-02-28,SKU016,Personal Care,Amazon,Chennai,83,81,4,630.07,51035.67,0.18,9186.42,41849.25,0.981,Partial
ORD001054,2024-02-28,SKU012,Personal Care,Amazon,Mumbai,11,10,0,363.72,3637.2,0.18,654.7,2982.5,0.9762,Partial
ORD001774,2024-02-28,SKU029,Snacks,Own Website,Bengaluru,4,3,0,405.47,1216.41,0.02,24.33,1192.08,0.9561,Partial
ORD001562,2024-02-28,SKU041,Household,Own Website,Ahmedabad,13,12,0,190.11,2281.32,0.02,45.63,2235.69,0.9702,Partial
ORD000454,2024-02-28,SKU036,Beverages,Amazon,Bengaluru,38,36,1,357.08,12854.88,0.18,2313.88,10541.0,0.9601,Partial
ORD002321,2024-02-29,SKU049,Household,Modern Trade,Delhi,333,287,14,141.9,40725.3,0.1,4072.53,36652.77,0.8619,Partial
ORD000917,2024-02-29,SKU043,Household,Flipkart,Mumbai,27,26,1,334.12,8687.12,0.15,1303.07,7384.05,0.9744,Partial
ORD002034,2024-02-29,SKU041,Household,Modern Trade,Kolkata,317,274,13,190.11,52090.14,0.1,5209.01,46881.13,0.8655,Partial
ORD002183,2024-02-29,SKU001,Staples,Flipkart,Jaipur,58,57,1,329.76,18796.32,0.15,2819.45,15976.87,0.9879,Partial
ORD000159,2024-03-01,SKU042,Household,Flipkart,Mumbai,21,20,1,142.84,2856.8,0.15,428.52,2428.28,0.9839,Partial
ORD001827,2024-03-01,SKU022,Snacks,Flipkart,Kolkata,54,49,1,414.2,20295.8,0.15,3044.37,17251.43,0.9182,Partial
ORD000081,2024-03-01,SKU009,Staples,Amazon,Bengaluru,74,68,1,152.97,10401.96,0.18,1872.35,8529.61,0.9213,Partial
ORD001318,2024-03-01,SKU047,Household,Amazon,Bhopal,18,17,0,151.23,2570.91,0.18,462.76,2108.15,0.9857,Partial
ORD000174,2024-03-02,SKU010,Staples,Amazon,Mumbai,13,12,0,382.98,4595.76,0.18,827.24,3768.52,0.93,Partial
ORD002161,2024-03-02,SKU024,Snacks,Amazon,Pune,86,85,2,312.26,26542.1,0.18,4777.58,21764.52,0.9939,Partial
ORD001003,2024-03-02,SKU030,Snacks,Amazon,Mumbai,66,61,1,380.27,23196.47,0.18,4175.36,19021.11,0.9345,Partial
ORD000450,2024-03-02,SKU017,Personal Care,Flipkart,Mumbai,45,43,2,617.3,26543.9,0.15,3981.58,22562.32,0.9568,Partial
ORD001389,2024-03-03,SKU016,Personal Care,Amazon,Bengaluru,34,33,1,630.07,20792.31,0.18,3742.62,17049.69,0.9951,Partial
ORD002593,2024-03-03,SKU035,Beverages,Amazon,Delhi,14,13,0,689.23,8959.99,0.18,1612.8,7347.19,0.9681,Partial
ORD002166,2024-03-03,SKU011,Personal Care,Modern Trade,Ahmedabad,287,275,16,709.94,195233.5,0.1,19523.35,175710.15,0.9607,Partial
ORD001424,2024-03-04,SKU038,Beverages,Own Website,Mumbai,2,1,0,365.85,365.85,0.02,7.32,358.53,0.9623,Partial
ORD002002,2024-03-04,SKU038,Beverages,Modern Trade,Mumbai,107,99,3,365.85,36219.15,0.1,3621.92,32597.23,0.9319,Partial
ORD001610,2024-03-05,SKU027,Snacks,Flipkart,Bengaluru,28,27,0,299.97,8099.19,0.15,1214.88,6884.31,0.9906,Partial
ORD002308,2024-03-05,SKU028,Snacks,Amazon,Chennai,47,43,1,487.67,20969.81,0.18,3774.57,17195.24,0.9282,Partial
ORD001070,2024-03-05,SKU003,Staples,Amazon,Surat,22,21,0,126.79,2662.59,0.18,479.27,2183.32,0.9547,Partial
ORD000648,2024-03-06,SKU033,Beverages,Amazon,Pune,66,64,2,617.04,39490.56,0.18,7108.3,32382.26,0.9736,Partial
ORD002202,2024-03-06,SKU040,Beverages,Flipkart,Pune,41,39,1,280.51,10939.89,0.15,1640.98,9298.91,0.9545,Partial
ORD001396,2024-03-07,SKU017,Personal Care,Flipkart,Delhi,16,15,0,617.3,9259.5,0.15,1388.92,7870.58,0.9537,Partial
ORD000105,2024-03-07,SKU011,Personal Care,Amazon,Mumbai,61,58,3,709.94,41176.52,0.18,7411.77,33764.75,0.9643,Partial
ORD001605,2024-03-07,SKU030,Snacks,Own Website,Chennai,15,14,0,380.27,5323.78,0.02,106.48,5217.3,0.9521,Partial
ORD001519,2024-03-07,SKU003,Staples,Own Website,Mumbai,11,10,0,126.79,1267.9,0.02,25.36,1242.54,0.9567,Partial
ORD000282,2024-03-07,SKU023,Snacks,Amazon,Nagpur,47,43,1,377.41,16228.63,0.18,2921.15,13307.48,0.9217,Partial
ORD001926,2024-03-08,SKU013,Personal Care,Own Website,Kolkata,1,0,0,411.63,0.0,0.02,0.0,0.0,0.9743,Stockout
ORD000630,2024-03-08,SKU018,Personal Care,Flipkart,Delhi,40,37,2,313.71,11607.27,0.15,1741.09,9866.18,0.9335,Partial
ORD000536,2024-03-09,SKU047,Household,Flipkart,Mumbai,33,31,1,151.23,4688.13,0.15,703.22,3984.91,0.9632,Partial
ORD000707,2024-03-09,SKU005,Staples,Amazon,Mumbai,37,36,0,225.23,8108.28,0.18,1459.49,6648.79,0.9764,Partial
ORD002451,2024-03-09,SKU049,Household,Amazon,Kochi,4,3,0,141.9,425.7,0.18,76.63,349.07,0.9567,Partial
ORD000449,2024-03-10,SKU038,Beverages,Flipkart,Chennai,26,25,1,365.85,9146.25,0.15,1371.94,7774.31,0.9908,Partial
ORD002077,2024-03-10,SKU024,Snacks,Amazon,Bengaluru,15,14,0,312.26,4371.64,0.18,786.9,3584.74,0.9895,Partial
ORD002273,2024-03-10,SKU037,Beverages,Amazon,Chennai,14,13,0,189.18,2459.34,0.18,442.68,2016.66,0.9303,Partial
ORD000866,2024-03-10,SKU002,Staples,Flipkart,Bengaluru,37,33,0,164.7,5435.1,0.15,815.26,4619.84,0.9008,Partial
ORD002416,2024-03-10,SKU021,Snacks,Amazon,Kolkata,80,74,2,205.54,15209.96,0.18,2737.79,12472.17,0.9323,Partial
ORD000041,2024-03-12,SKU044,Household,Modern Trade,Chennai,247,213,10,143.81,30631.53,0.1,3063.15,27568.38,0.8632,Partial
ORD000319,2024-03-12,SKU014,Personal Care,Flipkart,Pune,13,12,0,476.88,5722.56,0.15,858.38,4864.18,0.9479,Partial
ORD002239,2024-03-12,SKU009,Staples,Own Website,Bengaluru,2,1,0,152.97,152.97,0.02,3.06,149.91,0.9897,Partial
ORD001029,2024-03-12,SKU031,Beverages,Amazon,Mumbai,50,48,1,433.59,20812.32,0.18,3746.22,17066.1,0.9643,Partial
ORD001305,2024-03-12,SKU002,Staples,Flipkart,Pune,30,29,0,164.7,4776.3,0.15,716.44,4059.86,0.9979,Partial
ORD001653,2024-03-12,SKU036,Beverages,Amazon,Bengaluru,53,50,2,357.08,17854.0,0.18,3213.72,14640.28,0.9594,Partial
ORD002004,2024-03-13,SKU039,Beverages,Amazon,Delhi,21,20,0,645.14,12902.8,0.18,2322.5,10580.3,0.979,Partial
ORD001289,2024-03-14,SKU041,Household,Amazon,Mumbai,76,71,3,190.11,13497.81,0.18,2429.61,11068.2,0.9403,Partial
ORD002150,2024-03-14,SKU036,Beverages,Amazon,Delhi,59,56,2,357.08,19996.48,0.18,3599.37,16397.11,0.9618,Partial
ORD000886,2024-03-14,SKU019,Personal Care,Amazon,Kolkata,9,8,0,315.95,2527.6,0.18,454.97,2072.63,0.9891,Partial
ORD000006,2024-03-14,SKU036,Beverages,Flipkart,Bengaluru,34,33,1,357.08,11783.64,0.15,1767.55,10016.09,0.9853,Partial
ORD000790,2024-03-15,SKU008,Staples,Modern Trade,Mumbai,301,279,5,483.06,134773.74,0.1,13477.37,121296.37,0.9284,Partial
ORD001588,2024-03-15,SKU041,Household,Own Website,Bengaluru,9,8,0,190.11,1520.88,0.02,30.42,1490.46,0.9598,Partial
ORD001913,2024-03-15,SKU047,Household,Amazon,Hyderabad,13,12,0,151.23,1814.76,0.18,326.66,1488.1,0.9311,Partial
ORD001737,2024-03-15,SKU006,Staples,Modern Trade,Ahmedabad,203,173,3,388.68,67241.64,0.1,6724.16,60517.48,0.8532,Partial
ORD000787,2024-03-16,SKU007,Staples,Own Website,Bengaluru,11,10,0,166.2,1662.0,0.02,33.24,1628.76,0.9539,Partial
ORD000205,2024-03-17,SKU004,Staples,Amazon,Mumbai,53,50,1,377.44,18872.0,0.18,3396.96,15475.04,0.9593,Partial
ORD002386,2024-03-17,SKU047,Household,Flipkart,Delhi,17,15,0,151.23,2268.45,0.15,340.27,1928.18,0.9407,Partial
ORD001250,2024-03-17,SKU029,Snacks,Amazon,Chennai,20,18,0,405.47,7298.46,0.18,1313.72,5984.74,0.9352,Partial
ORD001996,2024-03-17,SKU034,Beverages,Amazon,Ahmedabad,40,36,1,208.36,7500.96,0.18,1350.17,6150.79,0.9238,Partial
ORD001511,2024-03-18,SKU005,Staples,Modern Trade,Hyderabad,426,362,7,225.23,81533.26,0.1,8153.33,73379.93,0.8515,Partial
ORD002018,2024-03-18,SKU046,Household,Own Website,Chennai,4,3,0,290.1,870.3,0.02,17.41,852.89,0.981,Partial
ORD000412,2024-03-18,SKU005,Staples,Amazon,Nagpur,62,59,1,225.23,13288.57,0.18,2391.94,10896.63,0.9614,Partial
ORD002438,2024-03-19,SKU031,Beverages,Flipkart,Chennai,15,14,0,433.59,6070.26,0.15,910.54,5159.72,0.9622,Partial
ORD000260,2024-03-19,SKU024,Snacks,Flipkart,Hyderabad,39,35,1,312.26,10929.1,0.15,1639.36,9289.74,0.9017,Partial
ORD002488,2024-03-19,SKU023,Snacks,Amazon,Mumbai,10,9,0,377.41,3396.69,0.18,611.4,2785.29,0.9739,Partial
